date,year,month,latitude,longitude,co2_ppm
2008-02-01,2008,2,32.250000,80.250000,384.752350
2008-02-01,2008,2,32.250000,81.000000,384.674988
2008-02-01,2008,2,32.250000,81.750000,384.695740
2008-02-01,2008,2,32.250000,82.500000,384.679901
2008-02-01,2008,2,32.250000,83.250000,384.666534
2008-02-01,2008,2,32.250000,84.000000,384.699768
2008-02-01,2008,2,32.250000,84.750000,384.651581
2008-02-01,2008,2,32.250000,85.500000,384.617859
2008-02-01,2008,2,32.250000,86.250000,384.661591
2008-02-01,2008,2,32.250000,87.000000,384.677429
2008-02-01,2008,2,32.250000,87.750000,384.673676
2008-02-01,2008,2,32.250000,88.500000,384.719299
2008-02-01,2008,2,32.250000,89.250000,384.750244
2008-02-01,2008,2,32.250000,90.000000,384.761444
2008-02-01,2008,2,32.250000,90.750000,384.805023
2008-02-01,2008,2,32.250000,91.500000,384.851959
2008-02-01,2008,2,32.250000,92.250000,384.861420
2008-02-01,2008,2,32.250000,93.000000,384.883911
2008-02-01,2008,2,32.250000,93.750000,384.931732
2008-02-01,2008,2,32.250000,94.500000,384.872772
2008-02-01,2008,2,32.250000,95.250000,384.896576
2008-02-01,2008,2,32.250000,96.000000,385.069641
2008-02-01,2008,2,32.250000,96.750000,385.154022
2008-02-01,2008,2,32.250000,97.500000,385.109192
2008-02-01,2008,2,31.500000,73.500000,387.361389
2008-02-01,2008,2,31.500000,74.250000,387.452057
2008-02-01,2008,2,31.500000,75.000000,387.281586
2008-02-01,2008,2,31.500000,75.750000,387.170929
2008-02-01,2008,2,31.500000,76.500000,386.738037
2008-02-01,2008,2,31.500000,77.250000,385.876007
2008-02-01,2008,2,31.500000,78.000000,385.185059
2008-02-01,2008,2,31.500000,78.750000,384.858826
2008-02-01,2008,2,31.500000,79.500000,384.749268
2008-02-01,2008,2,31.500000,80.250000,384.638123
2008-02-01,2008,2,31.500000,81.000000,384.543121
2008-02-01,2008,2,31.500000,81.750000,384.496857
2008-02-01,2008,2,31.500000,82.500000,384.468567
2008-02-01,2008,2,31.500000,83.250000,384.493286
2008-02-01,2008,2,31.500000,84.000000,384.555725
2008-02-01,2008,2,31.500000,84.750000,384.563354
2008-02-01,2008,2,31.500000,85.500000,384.548553
2008-02-01,2008,2,31.500000,86.250000,384.550049
2008-02-01,2008,2,31.500000,87.000000,384.557922
2008-02-01,2008,2,31.500000,87.750000,384.553772
2008-02-01,2008,2,31.500000,88.500000,384.589294
2008-02-01,2008,2,31.500000,89.250000,384.641602
2008-02-01,2008,2,31.500000,90.000000,384.665771
2008-02-01,2008,2,31.500000,90.750000,384.732910
2008-02-01,2008,2,31.500000,91.500000,384.810944
2008-02-01,2008,2,31.500000,92.250000,384.789307
2008-02-01,2008,2,31.500000,93.000000,384.708618
2008-02-01,2008,2,31.500000,93.750000,384.768646
2008-02-01,2008,2,31.500000,94.500000,384.787659
2008-02-01,2008,2,31.500000,95.250000,384.808624
2008-02-01,2008,2,31.500000,96.000000,384.889862
2008-02-01,2008,2,31.500000,96.750000,385.029694
2008-02-01,2008,2,31.500000,97.500000,385.042572
2008-02-01,2008,2,30.750000,73.500000,387.245575
2008-02-01,2008,2,30.750000,74.250000,387.414032
2008-02-01,2008,2,30.750000,75.000000,387.370575
2008-02-01,2008,2,30.750000,75.750000,387.334930
2008-02-01,2008,2,30.750000,76.500000,387.048370
2008-02-01,2008,2,30.750000,77.250000,386.536774
2008-02-01,2008,2,30.750000,78.000000,386.195251
2008-02-01,2008,2,30.750000,78.750000,385.388428
2008-02-01,2008,2,30.750000,79.500000,384.950562
2008-02-01,2008,2,30.750000,80.250000,384.699646
2008-02-01,2008,2,30.750000,81.000000,384.527313
2008-02-01,2008,2,30.750000,81.750000,384.463593
2008-02-01,2008,2,30.750000,82.500000,384.431335
2008-02-01,2008,2,30.750000,83.250000,384.422913
2008-02-01,2008,2,30.750000,84.000000,384.420532
2008-02-01,2008,2,30.750000,84.750000,384.411835
2008-02-01,2008,2,30.750000,85.500000,384.437714
2008-02-01,2008,2,30.750000,86.250000,384.423737
2008-02-01,2008,2,30.750000,87.000000,384.409790
2008-02-01,2008,2,30.750000,87.750000,384.396790
2008-02-01,2008,2,30.750000,88.500000,384.412567
2008-02-01,2008,2,30.750000,89.250000,384.469360
2008-02-01,2008,2,30.750000,90.000000,384.490723
2008-02-01,2008,2,30.750000,90.750000,384.573883
2008-02-01,2008,2,30.750000,91.500000,384.618652
2008-02-01,2008,2,30.750000,92.250000,384.574463
2008-02-01,2008,2,30.750000,93.000000,384.464569
2008-02-01,2008,2,30.750000,93.750000,384.613129
2008-02-01,2008,2,30.750000,94.500000,384.707031
2008-02-01,2008,2,30.750000,95.250000,384.780487
2008-02-01,2008,2,30.750000,96.000000,384.749878
2008-02-01,2008,2,30.750000,96.750000,384.800964
2008-02-01,2008,2,30.750000,97.500000,384.900604
2008-02-01,2008,2,30.000000,73.500000,386.941467
2008-02-01,2008,2,30.000000,74.250000,387.094635
2008-02-01,2008,2,30.000000,75.000000,387.142548
2008-02-01,2008,2,30.000000,75.750000,387.182678
2008-02-01,2008,2,30.000000,76.500000,387.067108
2008-02-01,2008,2,30.000000,77.250000,386.842621
2008-02-01,2008,2,30.000000,78.000000,386.713409
2008-02-01,2008,2,30.000000,78.750000,386.106293
2008-02-01,2008,2,30.000000,79.500000,385.593353
2008-02-01,2008,2,30.000000,80.250000,385.155334
2008-02-01,2008,2,30.000000,81.000000,385.011353
2008-02-01,2008,2,30.000000,81.750000,384.816040
2008-02-01,2008,2,30.000000,82.500000,384.595581
2008-02-01,2008,2,30.000000,83.250000,384.466583
2008-02-01,2008,2,30.000000,84.000000,384.423859
2008-02-01,2008,2,30.000000,84.750000,384.371643
2008-02-01,2008,2,30.000000,85.500000,384.370575
2008-02-01,2008,2,30.000000,86.250000,384.350891
2008-02-01,2008,2,30.000000,87.000000,384.333344
2008-02-01,2008,2,30.000000,87.750000,384.353363
2008-02-01,2008,2,30.000000,88.500000,384.407654
2008-02-01,2008,2,30.000000,89.250000,384.443665
2008-02-01,2008,2,30.000000,90.000000,384.422699
2008-02-01,2008,2,30.000000,90.750000,384.541077
2008-02-01,2008,2,30.000000,91.500000,384.638519
2008-02-01,2008,2,30.000000,92.250000,384.532257
2008-02-01,2008,2,30.000000,93.000000,384.388031
2008-02-01,2008,2,30.000000,93.750000,384.574432
2008-02-01,2008,2,30.000000,94.500000,384.710754
2008-02-01,2008,2,30.000000,95.250000,384.882141
2008-02-01,2008,2,30.000000,96.000000,384.710175
2008-02-01,2008,2,30.000000,96.750000,384.641602
2008-02-01,2008,2,30.000000,97.500000,384.724182
2008-02-01,2008,2,29.250000,73.500000,386.720123
2008-02-01,2008,2,29.250000,74.250000,386.782837
2008-02-01,2008,2,29.250000,75.000000,386.886658
2008-02-01,2008,2,29.250000,75.750000,387.018494
2008-02-01,2008,2,29.250000,76.500000,387.031555
2008-02-01,2008,2,29.250000,77.250000,387.059113
2008-02-01,2008,2,29.250000,78.000000,386.906128
2008-02-01,2008,2,29.250000,78.750000,386.597351
2008-02-01,2008,2,29.250000,79.500000,386.232605
2008-02-01,2008,2,29.250000,80.250000,385.851501
2008-02-01,2008,2,29.250000,81.000000,385.342255
2008-02-01,2008,2,29.250000,81.750000,385.195923
2008-02-01,2008,2,29.250000,82.500000,384.869995
2008-02-01,2008,2,29.250000,83.250000,384.569305
2008-02-01,2008,2,29.250000,84.000000,384.498474
2008-02-01,2008,2,29.250000,84.750000,384.467041
2008-02-01,2008,2,29.250000,85.500000,384.417480
2008-02-01,2008,2,29.250000,86.250000,384.393890
2008-02-01,2008,2,29.250000,87.000000,384.457306
2008-02-01,2008,2,29.250000,87.750000,384.581299
2008-02-01,2008,2,29.250000,88.500000,384.700745
2008-02-01,2008,2,29.250000,89.250000,384.655334
2008-02-01,2008,2,29.250000,90.000000,384.468445
2008-02-01,2008,2,29.250000,90.750000,384.500336
2008-02-01,2008,2,29.250000,91.500000,384.681030
2008-02-01,2008,2,29.250000,92.250000,384.558807
2008-02-01,2008,2,29.250000,93.000000,384.334778
2008-02-01,2008,2,29.250000,93.750000,384.549713
2008-02-01,2008,2,29.250000,94.500000,384.793121
2008-02-01,2008,2,29.250000,95.250000,384.952271
2008-02-01,2008,2,29.250000,96.000000,384.852234
2008-02-01,2008,2,29.250000,96.750000,384.667297
2008-02-01,2008,2,29.250000,97.500000,384.632874
2008-02-01,2008,2,28.500000,73.500000,386.534271
2008-02-01,2008,2,28.500000,74.250000,386.604187
2008-02-01,2008,2,28.500000,75.000000,386.674194
2008-02-01,2008,2,28.500000,75.750000,386.839386
2008-02-01,2008,2,28.500000,76.500000,386.918396
2008-02-01,2008,2,28.500000,77.250000,387.115387
2008-02-01,2008,2,28.500000,78.000000,386.983368
2008-02-01,2008,2,28.500000,78.750000,386.942474
2008-02-01,2008,2,28.500000,79.500000,386.716064
2008-02-01,2008,2,28.500000,80.250000,386.645660
2008-02-01,2008,2,28.500000,81.000000,386.270203
2008-02-01,2008,2,28.500000,81.750000,385.894073
2008-02-01,2008,2,28.500000,82.500000,385.411407
2008-02-01,2008,2,28.500000,83.250000,385.014587
2008-02-01,2008,2,28.500000,84.000000,384.984985
2008-02-01,2008,2,28.500000,84.750000,384.885468
2008-02-01,2008,2,28.500000,85.500000,384.632965
2008-02-01,2008,2,28.500000,86.250000,384.456116
2008-02-01,2008,2,28.500000,87.000000,384.448883
2008-02-01,2008,2,28.500000,87.750000,384.487152
2008-02-01,2008,2,28.500000,88.500000,384.447662
2008-02-01,2008,2,28.500000,89.250000,384.411957
2008-02-01,2008,2,28.500000,90.000000,384.328949
2008-02-01,2008,2,28.500000,90.750000,384.343262
2008-02-01,2008,2,28.500000,91.500000,384.392334
2008-02-01,2008,2,28.500000,92.250000,384.452911
2008-02-01,2008,2,28.500000,93.000000,384.314941
2008-02-01,2008,2,28.500000,93.750000,384.476410
2008-02-01,2008,2,28.500000,94.500000,384.871521
2008-02-01,2008,2,28.500000,95.250000,384.997223
2008-02-01,2008,2,28.500000,96.000000,384.965393
2008-02-01,2008,2,28.500000,96.750000,384.835175
2008-02-01,2008,2,28.500000,97.500000,384.637421
2008-02-01,2008,2,27.750000,73.500000,386.457367
2008-02-01,2008,2,27.750000,74.250000,386.538177
2008-02-01,2008,2,27.750000,75.000000,386.538910
2008-02-01,2008,2,27.750000,75.750000,386.604004
2008-02-01,2008,2,27.750000,76.500000,386.771545
2008-02-01,2008,2,27.750000,77.250000,387.066589
2008-02-01,2008,2,27.750000,78.000000,386.995514
2008-02-01,2008,2,27.750000,78.750000,387.333008
2008-02-01,2008,2,27.750000,79.500000,386.921387
2008-02-01,2008,2,27.750000,80.250000,386.879730
2008-02-01,2008,2,27.750000,81.000000,386.738342
2008-02-01,2008,2,27.750000,81.750000,386.479950
2008-02-01,2008,2,27.750000,82.500000,386.315765
2008-02-01,2008,2,27.750000,83.250000,386.178619
2008-02-01,2008,2,27.750000,84.000000,386.291840
2008-02-01,2008,2,27.750000,84.750000,386.031952
2008-02-01,2008,2,27.750000,85.500000,385.524353
2008-02-01,2008,2,27.750000,86.250000,385.030212
2008-02-01,2008,2,27.750000,87.000000,384.835693
2008-02-01,2008,2,27.750000,87.750000,384.690674
2008-02-01,2008,2,27.750000,88.500000,384.602783
2008-02-01,2008,2,27.750000,89.250000,384.630035
2008-02-01,2008,2,27.750000,90.000000,384.732574
2008-02-01,2008,2,27.750000,90.750000,384.708527
2008-02-01,2008,2,27.750000,91.500000,384.633820
2008-02-01,2008,2,27.750000,92.250000,384.777527
2008-02-01,2008,2,27.750000,93.000000,384.263824
2008-02-01,2008,2,27.750000,93.750000,384.866699
2008-02-01,2008,2,27.750000,94.500000,385.125793
2008-02-01,2008,2,27.750000,95.250000,385.521973
2008-02-01,2008,2,27.750000,96.000000,385.314606
2008-02-01,2008,2,27.750000,96.750000,384.835815
2008-02-01,2008,2,27.750000,97.500000,384.635956
2008-02-01,2008,2,27.000000,73.500000,386.479492
2008-02-01,2008,2,27.000000,74.250000,386.513885
2008-02-01,2008,2,27.000000,75.000000,386.533752
2008-02-01,2008,2,27.000000,75.750000,386.576294
2008-02-01,2008,2,27.000000,76.500000,386.635529
2008-02-01,2008,2,27.000000,77.250000,386.834564
2008-02-01,2008,2,27.000000,78.000000,386.923492
2008-02-01,2008,2,27.000000,78.750000,386.980408
2008-02-01,2008,2,27.000000,79.500000,386.920624
2008-02-01,2008,2,27.000000,80.250000,386.874847
2008-02-01,2008,2,27.000000,81.000000,386.832703
2008-02-01,2008,2,27.000000,81.750000,386.761963
2008-02-01,2008,2,27.000000,82.500000,386.694550
2008-02-01,2008,2,27.000000,83.250000,386.575226
2008-02-01,2008,2,27.000000,84.000000,386.489380
2008-02-01,2008,2,27.000000,84.750000,386.476379
2008-02-01,2008,2,27.000000,85.500000,386.419312
2008-02-01,2008,2,27.000000,86.250000,386.148621
2008-02-01,2008,2,27.000000,87.000000,385.872253
2008-02-01,2008,2,27.000000,87.750000,385.675171
2008-02-01,2008,2,27.000000,88.500000,385.623840
2008-02-01,2008,2,27.000000,89.250000,385.469086
2008-02-01,2008,2,27.000000,90.000000,385.420288
2008-02-01,2008,2,27.000000,90.750000,385.267487
2008-02-01,2008,2,27.000000,91.500000,385.056427
2008-02-01,2008,2,27.000000,92.250000,385.132751
2008-02-01,2008,2,27.000000,93.000000,385.223602
2008-02-01,2008,2,27.000000,93.750000,385.421631
2008-02-01,2008,2,27.000000,94.500000,385.372437
2008-02-01,2008,2,27.000000,95.250000,385.194366
2008-02-01,2008,2,27.000000,96.000000,384.872559
2008-02-01,2008,2,27.000000,96.750000,384.790771
2008-02-01,2008,2,27.000000,97.500000,384.860779
2008-02-01,2008,2,26.250000,73.500000,386.544800
2008-02-01,2008,2,26.250000,74.250000,386.473511
2008-02-01,2008,2,26.250000,75.000000,386.541412
2008-02-01,2008,2,26.250000,75.750000,386.684509
2008-02-01,2008,2,26.250000,76.500000,386.747101
2008-02-01,2008,2,26.250000,77.250000,386.718018
2008-02-01,2008,2,26.250000,78.000000,386.794189
2008-02-01,2008,2,26.250000,78.750000,386.835205
2008-02-01,2008,2,26.250000,79.500000,386.825256
2008-02-01,2008,2,26.250000,80.250000,386.905701
2008-02-01,2008,2,26.250000,81.000000,386.879639
2008-02-01,2008,2,26.250000,81.750000,386.838745
2008-02-01,2008,2,26.250000,82.500000,386.830719
2008-02-01,2008,2,26.250000,83.250000,386.826813
2008-02-01,2008,2,26.250000,84.000000,386.747162
2008-02-01,2008,2,26.250000,84.750000,386.730621
2008-02-01,2008,2,26.250000,85.500000,386.661652
2008-02-01,2008,2,26.250000,86.250000,386.541382
2008-02-01,2008,2,26.250000,87.000000,386.395844
2008-02-01,2008,2,26.250000,87.750000,386.384338
2008-02-01,2008,2,26.250000,88.500000,386.319275
2008-02-01,2008,2,26.250000,89.250000,386.110687
2008-02-01,2008,2,26.250000,90.000000,385.962921
2008-02-01,2008,2,26.250000,90.750000,385.801910
2008-02-01,2008,2,26.250000,91.500000,385.602234
2008-02-01,2008,2,26.250000,92.250000,385.518799
2008-02-01,2008,2,26.250000,93.000000,385.642120
2008-02-01,2008,2,26.250000,93.750000,385.577118
2008-02-01,2008,2,26.250000,94.500000,385.298492
2008-02-01,2008,2,26.250000,95.250000,384.752167
2008-02-01,2008,2,26.250000,96.000000,384.475494
2008-02-01,2008,2,26.250000,96.750000,385.008392
2008-02-01,2008,2,26.250000,97.500000,385.311890
2008-02-01,2008,2,25.500000,73.500000,386.364777
2008-02-01,2008,2,25.500000,74.250000,386.392365
2008-02-01,2008,2,25.500000,75.000000,386.529327
2008-02-01,2008,2,25.500000,75.750000,386.690704
2008-02-01,2008,2,25.500000,76.500000,386.667938
2008-02-01,2008,2,25.500000,77.250000,386.480560
2008-02-01,2008,2,25.500000,78.000000,386.575470
2008-02-01,2008,2,25.500000,78.750000,386.731201
2008-02-01,2008,2,25.500000,79.500000,386.773132
2008-02-01,2008,2,25.500000,80.250000,386.831116
2008-02-01,2008,2,25.500000,81.000000,386.878113
2008-02-01,2008,2,25.500000,81.750000,386.947601
2008-02-01,2008,2,25.500000,82.500000,386.942230
2008-02-01,2008,2,25.500000,83.250000,386.864471
2008-02-01,2008,2,25.500000,84.000000,386.827972
2008-02-01,2008,2,25.500000,84.750000,386.850311
2008-02-01,2008,2,25.500000,85.500000,386.816010
2008-02-01,2008,2,25.500000,86.250000,386.795990
2008-02-01,2008,2,25.500000,87.000000,386.737305
2008-02-01,2008,2,25.500000,87.750000,386.696167
2008-02-01,2008,2,25.500000,88.500000,386.673096
2008-02-01,2008,2,25.500000,89.250000,386.497498
2008-02-01,2008,2,25.500000,90.000000,386.247375
2008-02-01,2008,2,25.500000,90.750000,385.872589
2008-02-01,2008,2,25.500000,91.500000,385.614594
2008-02-01,2008,2,25.500000,92.250000,385.383362
2008-02-01,2008,2,25.500000,93.000000,385.653351
2008-02-01,2008,2,25.500000,93.750000,385.421112
2008-02-01,2008,2,25.500000,94.500000,385.420929
2008-02-01,2008,2,25.500000,95.250000,384.273773
2008-02-01,2008,2,25.500000,96.000000,384.754211
2008-02-01,2008,2,25.500000,96.750000,385.450287
2008-02-01,2008,2,25.500000,97.500000,385.416504
2008-02-01,2008,2,24.750000,73.500000,386.295959
2008-02-01,2008,2,24.750000,74.250000,386.411591
2008-02-01,2008,2,24.750000,75.000000,386.475922
2008-02-01,2008,2,24.750000,75.750000,386.608948
2008-02-01,2008,2,24.750000,76.500000,386.600922
2008-02-01,2008,2,24.750000,77.250000,386.451996
2008-02-01,2008,2,24.750000,78.000000,386.478271
2008-02-01,2008,2,24.750000,78.750000,386.608673
2008-02-01,2008,2,24.750000,79.500000,386.711243
2008-02-01,2008,2,24.750000,80.250000,386.728271
2008-02-01,2008,2,24.750000,81.000000,386.819061
2008-02-01,2008,2,24.750000,81.750000,386.930176
2008-02-01,2008,2,24.750000,82.500000,386.900879
2008-02-01,2008,2,24.750000,83.250000,386.770233
2008-02-01,2008,2,24.750000,84.000000,386.749847
2008-02-01,2008,2,24.750000,84.750000,386.818848
2008-02-01,2008,2,24.750000,85.500000,386.832458
2008-02-01,2008,2,24.750000,86.250000,386.768890
2008-02-01,2008,2,24.750000,87.000000,386.788055
2008-02-01,2008,2,24.750000,87.750000,386.821259
2008-02-01,2008,2,24.750000,88.500000,386.811157
2008-02-01,2008,2,24.750000,89.250000,386.635071
2008-02-01,2008,2,24.750000,90.000000,386.482605
2008-02-01,2008,2,24.750000,90.750000,386.351044
2008-02-01,2008,2,24.750000,91.500000,386.250824
2008-02-01,2008,2,24.750000,92.250000,386.205231
2008-02-01,2008,2,24.750000,93.000000,386.052643
2008-02-01,2008,2,24.750000,93.750000,385.819550
2008-02-01,2008,2,24.750000,94.500000,385.378662
2008-02-01,2008,2,24.750000,95.250000,385.087952
2008-02-01,2008,2,24.750000,96.000000,385.195374
2008-02-01,2008,2,24.750000,96.750000,385.598480
2008-02-01,2008,2,24.750000,97.500000,385.576752
2008-02-01,2008,2,24.000000,73.500000,386.446045
2008-02-01,2008,2,24.000000,74.250000,386.517120
2008-02-01,2008,2,24.000000,75.000000,386.490479
2008-02-01,2008,2,24.000000,75.750000,386.506287
2008-02-01,2008,2,24.000000,76.500000,386.459259
2008-02-01,2008,2,24.000000,77.250000,386.388672
2008-02-01,2008,2,24.000000,78.000000,386.457977
2008-02-01,2008,2,24.000000,78.750000,386.525909
2008-02-01,2008,2,24.000000,79.500000,386.609741
2008-02-01,2008,2,24.000000,80.250000,386.639313
2008-02-01,2008,2,24.000000,81.000000,386.810181
2008-02-01,2008,2,24.000000,81.750000,386.893280
2008-02-01,2008,2,24.000000,82.500000,386.779816
2008-02-01,2008,2,24.000000,83.250000,386.682373
2008-02-01,2008,2,24.000000,84.000000,386.628174
2008-02-01,2008,2,24.000000,84.750000,386.593964
2008-02-01,2008,2,24.000000,85.500000,386.579102
2008-02-01,2008,2,24.000000,86.250000,386.795807
2008-02-01,2008,2,24.000000,87.000000,386.868195
2008-02-01,2008,2,24.000000,87.750000,386.859894
2008-02-01,2008,2,24.000000,88.500000,386.897705
2008-02-01,2008,2,24.000000,89.250000,386.701965
2008-02-01,2008,2,24.000000,90.000000,386.579987
2008-02-01,2008,2,24.000000,90.750000,386.528046
2008-02-01,2008,2,24.000000,91.500000,386.455658
2008-02-01,2008,2,24.000000,92.250000,386.322723
2008-02-01,2008,2,24.000000,93.000000,386.020447
2008-02-01,2008,2,24.000000,93.750000,385.602692
2008-02-01,2008,2,24.000000,94.500000,385.386139
2008-02-01,2008,2,24.000000,95.250000,385.318329
2008-02-01,2008,2,24.000000,96.000000,385.529724
2008-02-01,2008,2,24.000000,96.750000,385.887024
2008-02-01,2008,2,24.000000,97.500000,385.679993
2008-02-01,2008,2,23.250000,73.500000,386.588196
2008-02-01,2008,2,23.250000,74.250000,386.548065
2008-02-01,2008,2,23.250000,75.000000,386.468018
2008-02-01,2008,2,23.250000,75.750000,386.467499
2008-02-01,2008,2,23.250000,76.500000,386.484131
2008-02-01,2008,2,23.250000,77.250000,386.522491
2008-02-01,2008,2,23.250000,78.000000,386.523651
2008-02-01,2008,2,23.250000,78.750000,386.564270
2008-02-01,2008,2,23.250000,79.500000,386.630066
2008-02-01,2008,2,23.250000,80.250000,386.613892
2008-02-01,2008,2,23.250000,81.000000,386.588074
2008-02-01,2008,2,23.250000,81.750000,386.611115
2008-02-01,2008,2,23.250000,82.500000,386.604034
2008-02-01,2008,2,23.250000,83.250000,386.504028
2008-02-01,2008,2,23.250000,84.000000,386.486786
2008-02-01,2008,2,23.250000,84.750000,386.518250
2008-02-01,2008,2,23.250000,85.500000,386.700104
2008-02-01,2008,2,23.250000,86.250000,387.020782
2008-02-01,2008,2,23.250000,87.000000,387.033875
2008-02-01,2008,2,23.250000,87.750000,386.988892
2008-02-01,2008,2,23.250000,88.500000,386.933472
2008-02-01,2008,2,23.250000,89.250000,386.680145
2008-02-01,2008,2,23.250000,90.000000,386.592682
2008-02-01,2008,2,23.250000,90.750000,386.513519
2008-02-01,2008,2,23.250000,91.500000,386.508087
2008-02-01,2008,2,23.250000,92.250000,386.483765
2008-02-01,2008,2,23.250000,93.000000,386.082458
2008-02-01,2008,2,23.250000,93.750000,385.638092
2008-02-01,2008,2,23.250000,94.500000,385.494354
2008-02-01,2008,2,23.250000,95.250000,385.591888
2008-02-01,2008,2,23.250000,96.000000,385.604614
2008-02-01,2008,2,23.250000,96.750000,385.836151
2008-02-01,2008,2,23.250000,97.500000,385.764587
2008-02-01,2008,2,22.500000,73.500000,386.578369
2008-02-01,2008,2,22.500000,74.250000,386.534454
2008-02-01,2008,2,22.500000,75.000000,386.585419
2008-02-01,2008,2,22.500000,75.750000,386.623352
2008-02-01,2008,2,22.500000,76.500000,386.606354
2008-02-01,2008,2,22.500000,77.250000,386.631195
2008-02-01,2008,2,22.500000,78.000000,386.571411
2008-02-01,2008,2,22.500000,78.750000,386.466980
2008-02-01,2008,2,22.500000,79.500000,386.582001
2008-02-01,2008,2,22.500000,80.250000,386.588776
2008-02-01,2008,2,22.500000,81.000000,386.556000
2008-02-01,2008,2,22.500000,81.750000,386.580719
2008-02-01,2008,2,22.500000,82.500000,386.794312
2008-02-01,2008,2,22.500000,83.250000,386.670105
2008-02-01,2008,2,22.500000,84.000000,386.662140
2008-02-01,2008,2,22.500000,84.750000,386.755829
2008-02-01,2008,2,22.500000,85.500000,386.663452
2008-02-01,2008,2,22.500000,86.250000,386.851593
2008-02-01,2008,2,22.500000,87.000000,386.900848
2008-02-01,2008,2,22.500000,87.750000,387.027161
2008-02-01,2008,2,22.500000,88.500000,387.007538
2008-02-01,2008,2,22.500000,89.250000,386.748962
2008-02-01,2008,2,22.500000,90.000000,386.626862
2008-02-01,2008,2,22.500000,90.750000,386.503845
2008-02-01,2008,2,22.500000,91.500000,386.552490
2008-02-01,2008,2,22.500000,92.250000,386.742523
2008-02-01,2008,2,22.500000,93.000000,386.173615
2008-02-01,2008,2,22.500000,93.750000,385.902740
2008-02-01,2008,2,22.500000,94.500000,385.688812
2008-02-01,2008,2,22.500000,95.250000,386.125702
2008-02-01,2008,2,22.500000,96.000000,386.038269
2008-02-01,2008,2,22.500000,96.750000,386.267548
2008-02-01,2008,2,22.500000,97.500000,386.326202
2008-02-01,2008,2,21.750000,73.500000,386.533081
2008-02-01,2008,2,21.750000,74.250000,386.610687
2008-02-01,2008,2,21.750000,75.000000,386.735077
2008-02-01,2008,2,21.750000,75.750000,386.757019
2008-02-01,2008,2,21.750000,76.500000,386.711517
2008-02-01,2008,2,21.750000,77.250000,386.627289
2008-02-01,2008,2,21.750000,78.000000,386.524231
2008-02-01,2008,2,21.750000,78.750000,386.641907
2008-02-01,2008,2,21.750000,79.500000,386.804230
2008-02-01,2008,2,21.750000,80.250000,386.744049
2008-02-01,2008,2,21.750000,81.000000,386.726959
2008-02-01,2008,2,21.750000,81.750000,386.876587
2008-02-01,2008,2,21.750000,82.500000,387.073608
2008-02-01,2008,2,21.750000,83.250000,387.007599
2008-02-01,2008,2,21.750000,84.000000,386.999969
2008-02-01,2008,2,21.750000,84.750000,387.035736
2008-02-01,2008,2,21.750000,85.500000,386.791443
2008-02-01,2008,2,21.750000,86.250000,386.829407
2008-02-01,2008,2,21.750000,87.000000,386.882599
2008-02-01,2008,2,21.750000,87.750000,386.949951
2008-02-01,2008,2,21.750000,88.500000,386.789734
2008-02-01,2008,2,21.750000,89.250000,386.687469
2008-02-01,2008,2,21.750000,90.000000,386.555359
2008-02-01,2008,2,21.750000,90.750000,386.432617
2008-02-01,2008,2,21.750000,91.500000,386.406464
2008-02-01,2008,2,21.750000,92.250000,386.679291
2008-02-01,2008,2,21.750000,93.000000,386.208588
2008-02-01,2008,2,21.750000,93.750000,385.916199
2008-02-01,2008,2,21.750000,94.500000,386.095490
2008-02-01,2008,2,21.750000,95.250000,386.654602
2008-02-01,2008,2,21.750000,96.000000,386.513672
2008-02-01,2008,2,21.750000,96.750000,386.642242
2008-02-01,2008,2,21.750000,97.500000,386.718292
2008-02-01,2008,2,21.000000,73.500000,386.466431
2008-02-01,2008,2,21.000000,74.250000,386.539734
2008-02-01,2008,2,21.000000,75.000000,386.765320
2008-02-01,2008,2,21.000000,75.750000,386.803436
2008-02-01,2008,2,21.000000,76.500000,386.834442
2008-02-01,2008,2,21.000000,77.250000,386.830109
2008-02-01,2008,2,21.000000,78.000000,386.902924
2008-02-01,2008,2,21.000000,78.750000,387.077972
2008-02-01,2008,2,21.000000,79.500000,387.006653
2008-02-01,2008,2,21.000000,80.250000,386.952209
2008-02-01,2008,2,21.000000,81.000000,386.922821
2008-02-01,2008,2,21.000000,81.750000,387.021637
2008-02-01,2008,2,21.000000,82.500000,387.046295
2008-02-01,2008,2,21.000000,83.250000,387.020111
2008-02-01,2008,2,21.000000,84.000000,387.007935
2008-02-01,2008,2,21.000000,84.750000,387.298950
2008-02-01,2008,2,21.000000,85.500000,387.047607
2008-02-01,2008,2,21.000000,86.250000,387.028351
2008-02-01,2008,2,21.000000,87.000000,386.851501
2008-02-01,2008,2,21.000000,87.750000,386.753479
2008-02-01,2008,2,21.000000,88.500000,386.651337
2008-02-01,2008,2,21.000000,89.250000,386.563019
2008-02-01,2008,2,21.000000,90.000000,386.461670
2008-02-01,2008,2,21.000000,90.750000,386.405426
2008-02-01,2008,2,21.000000,91.500000,386.389099
2008-02-01,2008,2,21.000000,92.250000,386.611328
2008-02-01,2008,2,21.000000,93.000000,386.426819
2008-02-01,2008,2,21.000000,93.750000,386.298798
2008-02-01,2008,2,21.000000,94.500000,386.517151
2008-02-01,2008,2,21.000000,95.250000,386.878296
2008-02-01,2008,2,21.000000,96.000000,386.731812
