location,date,requested_latitude,requested_longitude,latitude,longitude,co2_ppm,grid_latitude,grid_longitude
Siliguri,2005-04-01,26.727100,88.395300,27.000000,88.500000,383.546051,27.000000,88.500000
Siliguri,2005-05-01,26.727100,88.395300,27.000000,88.500000,384.509674,27.000000,88.500000
Siliguri,2005-06-01,26.727100,88.395300,27.000000,88.500000,387.476624,27.000000,88.500000
Siliguri,2005-07-01,26.727100,88.395300,27.000000,88.500000,382.906342,27.000000,88.500000
Siliguri,2005-08-01,26.727100,88.395300,27.000000,88.500000,382.033936,27.000000,88.500000
Siliguri,2005-09-01,26.727100,88.395300,27.000000,88.500000,380.413757,27.000000,88.500000
Siliguri,2005-10-01,26.727100,88.395300,27.000000,88.500000,379.352142,27.000000,88.500000
Siliguri,2005-11-01,26.727100,88.395300,27.000000,88.500000,379.774963,27.000000,88.500000
Siliguri,2005-12-01,26.727100,88.395300,27.000000,88.500000,380.604004,27.000000,88.500000
Siliguri,2006-01-01,26.727100,88.395300,27.000000,88.500000,383.338440,27.000000,88.500000
Siliguri,2006-02-01,26.727100,88.395300,27.000000,88.500000,383.909302,27.000000,88.500000
Siliguri,2006-03-01,26.727100,88.395300,27.000000,88.500000,383.667999,27.000000,88.500000
Siliguri,2006-04-01,26.727100,88.395300,27.000000,88.500000,385.925903,27.000000,88.500000
Siliguri,2006-05-01,26.727100,88.395300,27.000000,88.500000,388.879822,27.000000,88.500000
Siliguri,2006-06-01,26.727100,88.395300,27.000000,88.500000,388.527527,27.000000,88.500000
Siliguri,2006-07-01,26.727100,88.395300,27.000000,88.500000,385.750366,27.000000,88.500000
Siliguri,2006-08-01,26.727100,88.395300,27.000000,88.500000,384.061340,27.000000,88.500000
Siliguri,2006-09-01,26.727100,88.395300,27.000000,88.500000,383.120392,27.000000,88.500000
Siliguri,2006-10-01,26.727100,88.395300,27.000000,88.500000,382.002930,27.000000,88.500000
Siliguri,2006-11-01,26.727100,88.395300,27.000000,88.500000,383.158386,27.000000,88.500000
Siliguri,2006-12-01,26.727100,88.395300,27.000000,88.500000,384.057831,27.000000,88.500000
Siliguri,2007-01-01,26.727100,88.395300,27.000000,88.500000,386.010437,27.000000,88.500000
Siliguri,2007-02-01,26.727100,88.395300,27.000000,88.500000,385.343201,27.000000,88.500000
Siliguri,2007-03-01,26.727100,88.395300,27.000000,88.500000,385.645813,27.000000,88.500000
Siliguri,2007-04-01,26.727100,88.395300,27.000000,88.500000,389.066711,27.000000,88.500000
Siliguri,2007-05-01,26.727100,88.395300,27.000000,88.500000,389.943085,27.000000,88.500000
Siliguri,2007-06-01,26.727100,88.395300,27.000000,88.500000,390.631165,27.000000,88.500000
Siliguri,2007-07-01,26.727100,88.395300,27.000000,88.500000,388.303375,27.000000,88.500000
Siliguri,2007-08-01,26.727100,88.395300,27.000000,88.500000,385.714752,27.000000,88.500000
Siliguri,2007-09-01,26.727100,88.395300,27.000000,88.500000,384.209106,27.000000,88.500000
Siliguri,2007-10-01,26.727100,88.395300,27.000000,88.500000,381.933380,27.000000,88.500000
Siliguri,2007-11-01,26.727100,88.395300,27.000000,88.500000,382.450226,27.000000,88.500000
Siliguri,2007-12-01,26.727100,88.395300,27.000000,88.500000,385.267761,27.000000,88.500000
Siliguri,2008-01-01,26.727100,88.395300,27.000000,88.500000,385.956238,27.000000,88.500000
Siliguri,2008-02-01,26.727100,88.395300,27.000000,88.500000,385.623840,27.000000,88.500000
Siliguri,2008-03-01,26.727100,88.395300,27.000000,88.500000,387.292175,27.000000,88.500000
Siliguri,2008-04-01,26.727100,88.395300,27.000000,88.500000,389.700012,27.000000,88.500000
Siliguri,2008-05-01,26.727100,88.395300,27.000000,88.500000,391.922302,27.000000,88.500000
Siliguri,2008-06-01,26.727100,88.395300,27.000000,88.500000,390.863586,27.000000,88.500000
Siliguri,2008-07-01,26.727100,88.395300,27.000000,88.500000,388.787140,27.000000,88.500000
Siliguri,2008-08-01,26.727100,88.395300,27.000000,88.500000,386.561371,27.000000,88.500000
Siliguri,2008-09-01,26.727100,88.395300,27.000000,88.500000,385.300415,27.000000,88.500000
Siliguri,2008-10-01,26.727100,88.395300,27.000000,88.500000,383.231079,27.000000,88.500000
Siliguri,2008-11-01,26.727100,88.395300,27.000000,88.500000,384.473206,27.000000,88.500000
Siliguri,2008-12-01,26.727100,88.395300,27.000000,88.500000,386.637482,27.000000,88.500000
Siliguri,2009-01-01,26.727100,88.395300,27.000000,88.500000,388.023865,27.000000,88.500000
Siliguri,2009-02-01,26.727100,88.395300,27.000000,88.500000,388.226746,27.000000,88.500000
Siliguri,2009-03-01,26.727100,88.395300,27.000000,88.500000,389.819885,27.000000,88.500000
Siliguri,2009-04-01,26.727100,88.395300,27.000000,88.500000,392.189117,27.000000,88.500000
Siliguri,2009-05-01,26.727100,88.395300,27.000000,88.500000,393.399445,27.000000,88.500000
Siliguri,2009-06-01,26.727100,88.395300,27.000000,88.500000,394.944305,27.000000,88.500000
Siliguri,2009-07-01,26.727100,88.395300,27.000000,88.500000,391.179565,27.000000,88.500000
Siliguri,2009-08-01,26.727100,88.395300,27.000000,88.500000,389.845215,27.000000,88.500000
Siliguri,2009-09-01,26.727100,88.395300,27.000000,88.500000,386.164154,27.000000,88.500000
Siliguri,2009-10-01,26.727100,88.395300,27.000000,88.500000,385.120667,27.000000,88.500000
Siliguri,2009-11-01,26.727100,88.395300,27.000000,88.500000,386.528992,27.000000,88.500000
Siliguri,2009-12-01,26.727100,88.395300,27.000000,88.500000,388.368164,27.000000,88.500000
Siliguri,2010-01-01,26.727100,88.395300,27.000000,88.500000,388.596710,27.000000,88.500000
Siliguri,2010-02-01,26.727100,88.395300,27.000000,88.500000,389.095062,27.000000,88.500000
Siliguri,2010-03-01,26.727100,88.395300,27.000000,88.500000,391.463348,27.000000,88.500000
Siliguri,2010-04-01,26.727100,88.395300,27.000000,88.500000,393.902374,27.000000,88.500000
Siliguri,2010-05-01,26.727100,88.395300,27.000000,88.500000,395.239258,27.000000,88.500000
Siliguri,2010-06-01,26.727100,88.395300,27.000000,88.500000,396.067749,27.000000,88.500000
Siliguri,2010-07-01,26.727100,88.395300,27.000000,88.500000,392.691223,27.000000,88.500000
Siliguri,2010-08-01,26.727100,88.395300,27.000000,88.500000,390.829254,27.000000,88.500000
Siliguri,2010-09-01,26.727100,88.395300,27.000000,88.500000,389.525787,27.000000,88.500000
Siliguri,2010-10-01,26.727100,88.395300,27.000000,88.500000,388.029114,27.000000,88.500000
Siliguri,2010-11-01,26.727100,88.395300,27.000000,88.500000,389.385742,27.000000,88.500000
Siliguri,2010-12-01,26.727100,88.395300,27.000000,88.500000,390.356964,27.000000,88.500000
Siliguri,2011-01-01,26.727100,88.395300,27.000000,88.500000,391.405426,27.000000,88.500000
Siliguri,2011-02-01,26.727100,88.395300,27.000000,88.500000,391.080963,27.000000,88.500000
Siliguri,2011-03-01,26.727100,88.395300,27.000000,88.500000,392.955383,27.000000,88.500000
Siliguri,2011-04-01,26.727100,88.395300,27.000000,88.500000,395.244202,27.000000,88.500000
Siliguri,2011-05-01,26.727100,88.395300,27.000000,88.500000,397.110565,27.000000,88.500000
Siliguri,2011-06-01,26.727100,88.395300,27.000000,88.500000,396.944061,27.000000,88.500000
Siliguri,2011-07-01,26.727100,88.395300,27.000000,88.500000,394.920227,27.000000,88.500000
Siliguri,2011-08-01,26.727100,88.395300,27.000000,88.500000,392.658447,27.000000,88.500000
Siliguri,2011-09-01,26.727100,88.395300,27.000000,88.500000,391.400665,27.000000,88.500000
Siliguri,2011-10-01,26.727100,88.395300,27.000000,88.500000,388.210907,27.000000,88.500000
Siliguri,2011-11-01,26.727100,88.395300,27.000000,88.500000,390.488770,27.000000,88.500000
Siliguri,2011-12-01,26.727100,88.395300,27.000000,88.500000,392.627930,27.000000,88.500000
Siliguri,2012-01-01,26.727100,88.395300,27.000000,88.500000,392.340424,27.000000,88.500000
Siliguri,2012-02-01,26.727100,88.395300,27.000000,88.500000,393.492645,27.000000,88.500000
Siliguri,2012-03-01,26.727100,88.395300,27.000000,88.500000,394.915894,27.000000,88.500000
Siliguri,2012-04-01,26.727100,88.395300,27.000000,88.500000,396.686523,27.000000,88.500000
Siliguri,2012-05-01,26.727100,88.395300,27.000000,88.500000,399.947449,27.000000,88.500000
Siliguri,2012-06-01,26.727100,88.395300,27.000000,88.500000,401.399658,27.000000,88.500000
Siliguri,2012-07-01,26.727100,88.395300,27.000000,88.500000,397.476166,27.000000,88.500000
Siliguri,2012-08-01,26.727100,88.395300,27.000000,88.500000,395.124603,27.000000,88.500000
Siliguri,2012-09-01,26.727100,88.395300,27.000000,88.500000,393.023956,27.000000,88.500000
Siliguri,2012-10-01,26.727100,88.395300,27.000000,88.500000,391.091980,27.000000,88.500000
Siliguri,2012-11-01,26.727100,88.395300,27.000000,88.500000,392.318970,27.000000,88.500000
Siliguri,2012-12-01,26.727100,88.395300,27.000000,88.500000,395.462067,27.000000,88.500000
Siliguri,2013-01-01,26.727100,88.395300,27.000000,88.500000,395.407257,27.000000,88.500000
Siliguri,2013-02-01,26.727100,88.395300,27.000000,88.500000,395.038666,27.000000,88.500000
Siliguri,2013-03-01,26.727100,88.395300,27.000000,88.500000,395.909485,27.000000,88.500000
Siliguri,2013-04-01,26.727100,88.395300,27.000000,88.500000,399.100800,27.000000,88.500000
Siliguri,2013-05-01,26.727100,88.395300,27.000000,88.500000,400.541962,27.000000,88.500000
Siliguri,2013-06-01,26.727100,88.395300,27.000000,88.500000,400.286591,27.000000,88.500000
Siliguri,2013-07-01,26.727100,88.395300,27.000000,88.500000,397.608948,27.000000,88.500000
Siliguri,2013-08-01,26.727100,88.395300,27.000000,88.500000,396.217499,27.000000,88.500000
Siliguri,2013-09-01,26.727100,88.395300,27.000000,88.500000,394.647552,27.000000,88.500000
Siliguri,2013-10-01,26.727100,88.395300,27.000000,88.500000,392.930511,27.000000,88.500000
Siliguri,2013-11-01,26.727100,88.395300,27.000000,88.500000,393.284882,27.000000,88.500000
Siliguri,2013-12-01,26.727100,88.395300,27.000000,88.500000,395.834778,27.000000,88.500000
Siliguri,2014-01-01,26.727100,88.395300,27.000000,88.500000,396.035980,27.000000,88.500000
Siliguri,2014-02-01,26.727100,88.395300,27.000000,88.500000,396.925842,27.000000,88.500000
Siliguri,2014-03-01,26.727100,88.395300,27.000000,88.500000,397.817505,27.000000,88.500000
Siliguri,2014-04-01,26.727100,88.395300,27.000000,88.500000,400.622864,27.000000,88.500000
Siliguri,2014-05-01,26.727100,88.395300,27.000000,88.500000,402.982269,27.000000,88.500000
Siliguri,2014-06-01,26.727100,88.395300,27.000000,88.500000,404.632111,27.000000,88.500000
Siliguri,2014-07-01,26.727100,88.395300,27.000000,88.500000,400.834167,27.000000,88.500000
Siliguri,2014-08-01,26.727100,88.395300,27.000000,88.500000,398.735260,27.000000,88.500000
Siliguri,2014-09-01,26.727100,88.395300,27.000000,88.500000,396.137848,27.000000,88.500000
Siliguri,2014-10-01,26.727100,88.395300,27.000000,88.500000,393.172913,27.000000,88.500000
Siliguri,2014-11-01,26.727100,88.395300,27.000000,88.500000,395.858887,27.000000,88.500000
Siliguri,2014-12-01,26.727100,88.395300,27.000000,88.500000,397.261047,27.000000,88.500000
Siliguri,2015-01-01,26.727100,88.395300,27.000000,88.500000,396.911438,27.000000,88.500000
Siliguri,2015-02-01,26.727100,88.395300,27.000000,88.500000,397.548004,27.000000,88.500000
Siliguri,2015-03-01,26.727100,88.395300,27.000000,88.500000,399.650299,27.000000,88.500000
Siliguri,2015-04-01,26.727100,88.395300,27.000000,88.500000,401.758118,27.000000,88.500000
Siliguri,2015-05-01,26.727100,88.395300,27.000000,88.500000,403.395905,27.000000,88.500000
Siliguri,2015-06-01,26.727100,88.395300,27.000000,88.500000,403.648499,27.000000,88.500000
Siliguri,2015-07-01,26.727100,88.395300,27.000000,88.500000,401.613129,27.000000,88.500000
Siliguri,2015-08-01,26.727100,88.395300,27.000000,88.500000,400.498077,27.000000,88.500000
Siliguri,2015-09-01,26.727100,88.395300,27.000000,88.500000,399.480469,27.000000,88.500000
Siliguri,2015-10-01,26.727100,88.395300,27.000000,88.500000,396.087158,27.000000,88.500000
Siliguri,2015-11-01,26.727100,88.395300,27.000000,88.500000,397.811768,27.000000,88.500000
Siliguri,2015-12-01,26.727100,88.395300,27.000000,88.500000,399.365997,27.000000,88.500000
Siliguri,2016-01-01,26.727100,88.395300,27.000000,88.500000,400.595673,27.000000,88.500000
Siliguri,2016-02-01,26.727100,88.395300,27.000000,88.500000,401.498749,27.000000,88.500000
Siliguri,2016-03-01,26.727100,88.395300,27.000000,88.500000,402.833466,27.000000,88.500000
Siliguri,2016-04-01,26.727100,88.395300,27.000000,88.500000,405.681061,27.000000,88.500000
Siliguri,2016-05-01,26.727100,88.395300,27.000000,88.500000,407.668488,27.000000,88.500000
Siliguri,2016-06-01,26.727100,88.395300,27.000000,88.500000,408.882446,27.000000,88.500000
Siliguri,2016-07-01,26.727100,88.395300,27.000000,88.500000,405.368500,27.000000,88.500000
Siliguri,2016-08-01,26.727100,88.395300,27.000000,88.500000,403.075928,27.000000,88.500000
Siliguri,2016-09-01,26.727100,88.395300,27.000000,88.500000,402.643707,27.000000,88.500000
Siliguri,2016-10-01,26.727100,88.395300,27.000000,88.500000,399.839264,27.000000,88.500000
Siliguri,2016-11-01,26.727100,88.395300,27.000000,88.500000,399.645447,27.000000,88.500000
Siliguri,2016-12-01,26.727100,88.395300,27.000000,88.500000,400.804199,27.000000,88.500000
Siliguri,2017-01-01,26.727100,88.395300,27.000000,88.500000,401.905090,27.000000,88.500000
Siliguri,2017-02-01,26.727100,88.395300,27.000000,88.500000,403.281372,27.000000,88.500000
Siliguri,2017-03-01,26.727100,88.395300,27.000000,88.500000,404.710693,27.000000,88.500000
Siliguri,2017-04-01,26.727100,88.395300,27.000000,88.500000,407.151154,27.000000,88.500000
Siliguri,2017-05-01,26.727100,88.395300,27.000000,88.500000,409.495544,27.000000,88.500000
Siliguri,2017-06-01,26.727100,88.395300,27.000000,88.500000,410.371429,27.000000,88.500000
Siliguri,2017-07-01,26.727100,88.395300,27.000000,88.500000,406.865814,27.000000,88.500000
Siliguri,2017-08-01,26.727100,88.395300,27.000000,88.500000,406.206482,27.000000,88.500000
Siliguri,2017-09-01,26.727100,88.395300,27.000000,88.500000,403.518951,27.000000,88.500000
Siliguri,2017-10-01,26.727100,88.395300,27.000000,88.500000,401.390656,27.000000,88.500000
Siliguri,2017-11-01,26.727100,88.395300,27.000000,88.500000,400.928497,27.000000,88.500000
Siliguri,2017-12-01,26.727100,88.395300,27.000000,88.500000,403.344086,27.000000,88.500000
Siliguri,2018-01-01,26.727100,88.395300,27.000000,88.500000,404.238037,27.000000,88.500000
Siliguri,2018-02-01,26.727100,88.395300,27.000000,88.500000,405.515381,27.000000,88.500000
Siliguri,2018-03-01,26.727100,88.395300,27.000000,88.500000,406.563477,27.000000,88.500000
Siliguri,2018-04-01,26.727100,88.395300,27.000000,88.500000,409.495056,27.000000,88.500000
Siliguri,2018-05-01,26.727100,88.395300,27.000000,88.500000,410.500824,27.000000,88.500000
Siliguri,2018-06-01,26.727100,88.395300,27.000000,88.500000,412.929260,27.000000,88.500000
Siliguri,2018-07-01,26.727100,88.395300,27.000000,88.500000,409.388306,27.000000,88.500000
Siliguri,2018-08-01,26.727100,88.395300,27.000000,88.500000,407.792725,27.000000,88.500000
Siliguri,2018-09-01,26.727100,88.395300,27.000000,88.500000,405.344208,27.000000,88.500000
Siliguri,2018-10-01,26.727100,88.395300,27.000000,88.500000,403.519592,27.000000,88.500000
Siliguri,2018-11-01,26.727100,88.395300,27.000000,88.500000,404.629272,27.000000,88.500000
Siliguri,2018-12-01,26.727100,88.395300,27.000000,88.500000,406.336914,27.000000,88.500000
Siliguri,2019-01-01,26.727100,88.395300,27.000000,88.500000,407.386658,27.000000,88.500000
Siliguri,2019-02-01,26.727100,88.395300,27.000000,88.500000,408.757202,27.000000,88.500000
Siliguri,2019-03-01,26.727100,88.395300,27.000000,88.500000,409.249603,27.000000,88.500000
Siliguri,2019-04-01,26.727100,88.395300,27.000000,88.500000,411.423309,27.000000,88.500000
Siliguri,2019-05-01,26.727100,88.395300,27.000000,88.500000,413.773987,27.000000,88.500000
Siliguri,2019-06-01,26.727100,88.395300,27.000000,88.500000,416.130554,27.000000,88.500000
Siliguri,2019-07-01,26.727100,88.395300,27.000000,88.500000,414.367828,27.000000,88.500000
Siliguri,2019-08-01,26.727100,88.395300,27.000000,88.500000,411.206543,27.000000,88.500000
Siliguri,2019-09-01,26.727100,88.395300,27.000000,88.500000,410.770630,27.000000,88.500000
Siliguri,2019-10-01,26.727100,88.395300,27.000000,88.500000,408.865540,27.000000,88.500000
Siliguri,2019-11-01,26.727100,88.395300,27.000000,88.500000,410.337006,27.000000,88.500000
Siliguri,2019-12-01,26.727100,88.395300,27.000000,88.500000,411.458282,27.000000,88.500000
Siliguri,2020-01-01,26.727100,88.395300,27.000000,88.500000,412.086670,27.000000,88.500000
Siliguri,2020-02-01,26.727100,88.395300,27.000000,88.500000,412.723267,27.000000,88.500000
Siliguri,2020-03-01,26.727100,88.395300,27.000000,88.500000,413.385864,27.000000,88.500000
Siliguri,2020-04-01,26.727100,88.395300,27.000000,88.500000,415.797241,27.000000,88.500000
Siliguri,2020-05-01,26.727100,88.395300,27.000000,88.500000,417.114502,27.000000,88.500000
Siliguri,2020-06-01,26.727100,88.395300,27.000000,88.500000,418.623627,27.000000,88.500000
Siliguri,2020-07-01,26.727100,88.395300,27.000000,88.500000,417.967041,27.000000,88.500000
Siliguri,2020-08-01,26.727100,88.395300,27.000000,88.500000,414.944458,27.000000,88.500000
Siliguri,2020-09-01,26.727100,88.395300,27.000000,88.500000,414.635254,27.000000,88.500000
Siliguri,2020-10-01,26.727100,88.395300,27.000000,88.500000,412.664795,27.000000,88.500000
Siliguri,2020-11-01,26.727100,88.395300,27.000000,88.500000,413.178253,27.000000,88.500000
Siliguri,2020-12-01,26.727100,88.395300,27.000000,88.500000,415.980225,27.000000,88.500000
Itanagar,2003-01-01,27.084400,93.605300,27.000000,93.750000,374.049988,27.000000,93.750000
Itanagar,2003-02-01,27.084400,93.605300,27.000000,93.750000,375.552948,27.000000,93.750000
Itanagar,2003-03-01,27.084400,93.605300,27.000000,93.750000,376.457825,27.000000,93.750000
Itanagar,2003-04-01,27.084400,93.605300,27.000000,93.750000,378.449921,27.000000,93.750000
Itanagar,2003-05-01,27.084400,93.605300,27.000000,93.750000,380.016724,27.000000,93.750000
Itanagar,2003-06-01,27.084400,93.605300,27.000000,93.750000,379.963104,27.000000,93.750000
Itanagar,2003-07-01,27.084400,93.605300,27.000000,93.750000,376.783691,27.000000,93.750000
Itanagar,2003-08-01,27.084400,93.605300,27.000000,93.750000,375.783234,27.000000,93.750000
Itanagar,2003-09-01,27.084400,93.605300,27.000000,93.750000,375.577362,27.000000,93.750000
Itanagar,2003-10-01,27.084400,93.605300,27.000000,93.750000,374.662903,27.000000,93.750000
Itanagar,2003-11-01,27.084400,93.605300,27.000000,93.750000,375.113281,27.000000,93.750000
Itanagar,2003-12-01,27.084400,93.605300,27.000000,93.750000,376.287750,27.000000,93.750000
Itanagar,2004-01-01,27.084400,93.605300,27.000000,93.750000,377.236176,27.000000,93.750000
Itanagar,2004-02-01,27.084400,93.605300,27.000000,93.750000,377.574585,27.000000,93.750000
Itanagar,2004-03-01,27.084400,93.605300,27.000000,93.750000,380.002594,27.000000,93.750000
Itanagar,2004-04-01,27.084400,93.605300,27.000000,93.750000,381.047485,27.000000,93.750000
Itanagar,2004-05-01,27.084400,93.605300,27.000000,93.750000,382.908173,27.000000,93.750000
Itanagar,2004-06-01,27.084400,93.605300,27.000000,93.750000,382.253113,27.000000,93.750000
Itanagar,2004-07-01,27.084400,93.605300,27.000000,93.750000,381.311218,27.000000,93.750000
Itanagar,2004-08-01,27.084400,93.605300,27.000000,93.750000,378.503510,27.000000,93.750000
Itanagar,2004-09-01,27.084400,93.605300,27.000000,93.750000,378.323425,27.000000,93.750000
Itanagar,2004-10-01,27.084400,93.605300,27.000000,93.750000,376.886658,27.000000,93.750000
Itanagar,2004-11-01,27.084400,93.605300,27.000000,93.750000,377.045837,27.000000,93.750000
Itanagar,2004-12-01,27.084400,93.605300,27.000000,93.750000,378.378418,27.000000,93.750000
Itanagar,2005-01-01,27.084400,93.605300,27.000000,93.750000,379.782562,27.000000,93.750000
Itanagar,2005-02-01,27.084400,93.605300,27.000000,93.750000,380.842407,27.000000,93.750000
Itanagar,2005-03-01,27.084400,93.605300,27.000000,93.750000,382.121002,27.000000,93.750000
Itanagar,2005-04-01,27.084400,93.605300,27.000000,93.750000,384.085846,27.000000,93.750000
Itanagar,2005-05-01,27.084400,93.605300,27.000000,93.750000,384.900726,27.000000,93.750000
Itanagar,2005-06-01,27.084400,93.605300,27.000000,93.750000,387.028839,27.000000,93.750000
Itanagar,2005-07-01,27.084400,93.605300,27.000000,93.750000,382.433716,27.000000,93.750000
Itanagar,2005-08-01,27.084400,93.605300,27.000000,93.750000,381.574219,27.000000,93.750000
Itanagar,2005-09-01,27.084400,93.605300,27.000000,93.750000,380.492676,27.000000,93.750000
Itanagar,2005-10-01,27.084400,93.605300,27.000000,93.750000,380.411987,27.000000,93.750000
Itanagar,2005-11-01,27.084400,93.605300,27.000000,93.750000,379.782776,27.000000,93.750000
Itanagar,2005-12-01,27.084400,93.605300,27.000000,93.750000,380.928741,27.000000,93.750000
Itanagar,2006-01-01,27.084400,93.605300,27.000000,93.750000,382.693451,27.000000,93.750000
Itanagar,2006-02-01,27.084400,93.605300,27.000000,93.750000,383.948700,27.000000,93.750000
Itanagar,2006-03-01,27.084400,93.605300,27.000000,93.750000,384.573792,27.000000,93.750000
Itanagar,2006-04-01,27.084400,93.605300,27.000000,93.750000,386.434631,27.000000,93.750000
Itanagar,2006-05-01,27.084400,93.605300,27.000000,93.750000,388.375366,27.000000,93.750000
Itanagar,2006-06-01,27.084400,93.605300,27.000000,93.750000,387.548401,27.000000,93.750000
Itanagar,2006-07-01,27.084400,93.605300,27.000000,93.750000,385.413269,27.000000,93.750000
Itanagar,2006-08-01,27.084400,93.605300,27.000000,93.750000,383.986359,27.000000,93.750000
Itanagar,2006-09-01,27.084400,93.605300,27.000000,93.750000,383.551636,27.000000,93.750000
Itanagar,2006-10-01,27.084400,93.605300,27.000000,93.750000,382.802490,27.000000,93.750000
Itanagar,2006-11-01,27.084400,93.605300,27.000000,93.750000,383.384399,27.000000,93.750000
Itanagar,2006-12-01,27.084400,93.605300,27.000000,93.750000,383.260986,27.000000,93.750000
Itanagar,2007-01-01,27.084400,93.605300,27.000000,93.750000,384.576569,27.000000,93.750000
Itanagar,2007-02-01,27.084400,93.605300,27.000000,93.750000,385.571075,27.000000,93.750000
Itanagar,2007-03-01,27.084400,93.605300,27.000000,93.750000,386.643005,27.000000,93.750000
Itanagar,2007-04-01,27.084400,93.605300,27.000000,93.750000,389.344299,27.000000,93.750000
Itanagar,2007-05-01,27.084400,93.605300,27.000000,93.750000,390.083435,27.000000,93.750000
Itanagar,2007-06-01,27.084400,93.605300,27.000000,93.750000,389.659363,27.000000,93.750000
Itanagar,2007-07-01,27.084400,93.605300,27.000000,93.750000,387.663910,27.000000,93.750000
Itanagar,2007-08-01,27.084400,93.605300,27.000000,93.750000,385.517212,27.000000,93.750000
Itanagar,2007-09-01,27.084400,93.605300,27.000000,93.750000,384.368958,27.000000,93.750000
Itanagar,2007-10-01,27.084400,93.605300,27.000000,93.750000,383.249756,27.000000,93.750000
Itanagar,2007-11-01,27.084400,93.605300,27.000000,93.750000,383.286438,27.000000,93.750000
Itanagar,2007-12-01,27.084400,93.605300,27.000000,93.750000,383.466736,27.000000,93.750000
Itanagar,2008-01-01,27.084400,93.605300,27.000000,93.750000,385.699524,27.000000,93.750000
Itanagar,2008-02-01,27.084400,93.605300,27.000000,93.750000,385.421631,27.000000,93.750000
Itanagar,2008-03-01,27.084400,93.605300,27.000000,93.750000,387.599945,27.000000,93.750000
Itanagar,2008-04-01,27.084400,93.605300,27.000000,93.750000,390.003235,27.000000,93.750000
Itanagar,2008-05-01,27.084400,93.605300,27.000000,93.750000,391.831940,27.000000,93.750000
Itanagar,2008-06-01,27.084400,93.605300,27.000000,93.750000,390.056732,27.000000,93.750000
Itanagar,2008-07-01,27.084400,93.605300,27.000000,93.750000,388.261200,27.000000,93.750000
Itanagar,2008-08-01,27.084400,93.605300,27.000000,93.750000,386.346069,27.000000,93.750000
Itanagar,2008-09-01,27.084400,93.605300,27.000000,93.750000,384.945312,27.000000,93.750000
Itanagar,2008-10-01,27.084400,93.605300,27.000000,93.750000,384.482208,27.000000,93.750000
Itanagar,2008-11-01,27.084400,93.605300,27.000000,93.750000,384.122040,27.000000,93.750000
Itanagar,2008-12-01,27.084400,93.605300,27.000000,93.750000,385.630737,27.000000,93.750000
Itanagar,2009-01-01,27.084400,93.605300,27.000000,93.750000,387.365387,27.000000,93.750000
Itanagar,2009-02-01,27.084400,93.605300,27.000000,93.750000,388.295685,27.000000,93.750000
Itanagar,2009-03-01,27.084400,93.605300,27.000000,93.750000,390.367828,27.000000,93.750000
Itanagar,2009-04-01,27.084400,93.605300,27.000000,93.750000,392.362213,27.000000,93.750000
Itanagar,2009-05-01,27.084400,93.605300,27.000000,93.750000,393.916870,27.000000,93.750000
Itanagar,2009-06-01,27.084400,93.605300,27.000000,93.750000,394.687469,27.000000,93.750000
Itanagar,2009-07-01,27.084400,93.605300,27.000000,93.750000,390.690582,27.000000,93.750000
Itanagar,2009-08-01,27.084400,93.605300,27.000000,93.750000,389.428162,27.000000,93.750000
Itanagar,2009-09-01,27.084400,93.605300,27.000000,93.750000,386.793518,27.000000,93.750000
Itanagar,2009-10-01,27.084400,93.605300,27.000000,93.750000,386.015137,27.000000,93.750000
Itanagar,2009-11-01,27.084400,93.605300,27.000000,93.750000,386.478546,27.000000,93.750000
Itanagar,2009-12-01,27.084400,93.605300,27.000000,93.750000,386.855896,27.000000,93.750000
Itanagar,2010-01-01,27.084400,93.605300,27.000000,93.750000,387.812439,27.000000,93.750000
Itanagar,2010-02-01,27.084400,93.605300,27.000000,93.750000,389.308929,27.000000,93.750000
Itanagar,2010-03-01,27.084400,93.605300,27.000000,93.750000,392.229706,27.000000,93.750000
Itanagar,2010-04-01,27.084400,93.605300,27.000000,93.750000,393.925720,27.000000,93.750000
Itanagar,2010-05-01,27.084400,93.605300,27.000000,93.750000,395.302673,27.000000,93.750000
Itanagar,2010-06-01,27.084400,93.605300,27.000000,93.750000,395.060547,27.000000,93.750000
Itanagar,2010-07-01,27.084400,93.605300,27.000000,93.750000,392.212646,27.000000,93.750000
Itanagar,2010-08-01,27.084400,93.605300,27.000000,93.750000,390.520142,27.000000,93.750000
Itanagar,2010-09-01,27.084400,93.605300,27.000000,93.750000,389.718658,27.000000,93.750000
Itanagar,2010-10-01,27.084400,93.605300,27.000000,93.750000,389.113647,27.000000,93.750000
Itanagar,2010-11-01,27.084400,93.605300,27.000000,93.750000,389.149414,27.000000,93.750000
Itanagar,2010-12-01,27.084400,93.605300,27.000000,93.750000,389.549713,27.000000,93.750000
Itanagar,2011-01-01,27.084400,93.605300,27.000000,93.750000,390.862885,27.000000,93.750000
Itanagar,2011-02-01,27.084400,93.605300,27.000000,93.750000,391.658234,27.000000,93.750000
Itanagar,2011-03-01,27.084400,93.605300,27.000000,93.750000,393.517944,27.000000,93.750000
Itanagar,2011-04-01,27.084400,93.605300,27.000000,93.750000,395.811157,27.000000,93.750000
Itanagar,2011-05-01,27.084400,93.605300,27.000000,93.750000,397.388489,27.000000,93.750000
