_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
4224,4224,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,18-04-2026 21:00,0.5
4225,4225,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,21-04-2026 17:00,304.5
4226,4226,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,21-04-2026 21:00,294.5
4227,4227,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,22-04-2026 02:00,285
4228,4228,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,22-04-2026 16:00,0.5
4229,4229,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,22-04-2026 16:00,0.5
4230,4230,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,23-04-2026 07:00,309.5
4231,4231,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,24-04-2026 11:00,324
4232,4232,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 12:00,299.5
4233,4233,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 14:00,1
4234,4234,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 14:00,1
4235,4235,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 17:00,1
4236,4236,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 17:00,1
4237,4237,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 18:00,1.5
4238,4238,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 18:00,1.5
4239,4239,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 19:00,0.5
4240,4240,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,25-04-2026 19:00,0.5
4241,4241,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,26-04-2026 21:00,0.5
4242,4242,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,26-04-2026 21:00,0.5
4243,4243,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,26-04-2026 22:00,2.5
4244,4244,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,26-04-2026 22:00,2.5
4245,4245,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,27-04-2026 05:00,0.5
4246,4246,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,27-04-2026 05:00,0.5
4247,4247,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 05:00,282
4248,4248,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 20:00,281
4249,4249,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 22:00,2
4250,4250,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 22:00,2
4251,4251,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 23:00,7.5
4252,4252,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,28-04-2026 23:00,7.5
4253,4253,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 00:00,2.5
4254,4254,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 00:00,2.5
4255,4255,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 01:00,5
4256,4256,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 01:00,5
4257,4257,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 02:00,6
4258,4258,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 02:00,6
4259,4259,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 03:00,11.5
4260,4260,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 03:00,11.5
4261,4261,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 04:00,1
4262,4262,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 04:00,1
4263,4263,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 05:00,0.5
4264,4264,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 05:00,0.5
4265,4265,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 13:00,2
4266,4266,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 13:00,285
4267,4267,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 14:00,0.5
4268,4268,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 14:00,0.5
4269,4269,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 15:00,0.5
4270,4270,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 15:00,0.5
4271,4271,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 19:00,16.5
4272,4272,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 19:00,16.5
4273,4273,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 20:00,1.5
4274,4274,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 20:00,1.5
4275,4275,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 22:00,0.5
4276,4276,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 22:00,0.5
4277,4277,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 23:00,3
4278,4278,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,29-04-2026 23:00,3
4279,4279,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 00:00,1
4280,4280,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 00:00,1
4281,4281,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 06:00,1
4282,4282,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 06:00,267.5
4283,4283,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 07:00,2.5
4284,4284,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 07:00,269.5
4285,4285,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 08:00,0.5
4286,4286,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 08:00,272.5
4287,4287,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 09:00,0.5
4288,4288,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 09:00,276
4289,4289,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 10:00,275
4290,4290,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 11:00,283.5
4291,4291,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 12:00,282
4292,4292,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 13:00,290
4293,4293,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 14:00,284.5
4294,4294,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 15:00,287.5
4295,4295,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 16:00,284
4296,4296,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 17:00,280.5
4297,4297,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 18:00,276.5
4298,4298,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 19:00,277.5
4299,4299,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 20:00,276.5
4300,4300,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 21:00,275
4301,4301,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 22:00,273.5
4302,4302,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,30-04-2026 23:00,274
4303,4303,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 00:00,274
4304,4304,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 01:00,0.5
4305,4305,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 01:00,272
4306,4306,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 02:00,270
4307,4307,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 03:00,268
4308,4308,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 04:00,267.5
4309,4309,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 05:00,272.5
4310,4310,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 06:00,285.5
4311,4311,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 07:00,288
4312,4312,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 08:00,285.5
4313,4313,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 18:00,0.5
4314,4314,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 18:00,0.5
4315,4315,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 20:00,1.5
4316,4316,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 20:00,1.5
4317,4317,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 21:00,2
4318,4318,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,01-05-2026 21:00,274
4319,4319,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 00:00,271.5
4320,4320,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 01:00,271
4321,4321,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 02:00,0.5
4322,4322,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 02:00,0.5
4323,4323,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 05:00,1.5
4324,4324,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 06:00,1
4325,4325,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 07:00,1.5
4326,4326,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 09:00,1
4327,4327,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 10:00,0.5
4328,4328,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 11:00,1.5
4329,4329,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,02-05-2026 12:00,0.5
4330,4330,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,03-05-2026 07:00,0.5
4331,4331,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,03-05-2026 22:00,1
4332,4332,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,03-05-2026 23:00,3
4333,4333,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 00:00,1.5
4334,4334,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 01:00,0.5
4335,4335,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 03:00,0.5
4336,4336,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 04:00,0.5
4337,4337,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 06:00,1.5
4338,4338,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,04-05-2026 07:00,0.5
4339,4339,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 00:00,4
4340,4340,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 01:00,1
4341,4341,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 02:00,0.5
4342,4342,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 03:00,0.5
4343,4343,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 19:00,0.5
4344,4344,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 22:00,2
4345,4345,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,13-05-2026 23:00,3
4346,4346,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,14-05-2026 00:00,1.5
4347,4347,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,14-05-2026 01:00,0.5
4348,4348,Namchi Water Resources Sub-division office,Sikkim,11,Sikkim,227,NAMCHI,Namchi,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.16722222,88.36638889,14-05-2026 02:00,0.5
