SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
2686,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,23-06-2026 04:00,0.5
2687,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,23-06-2026 05:00,0.5
2688,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,23-06-2026 06:00,0.5
2689,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,23-06-2026 07:00,0.5
2690,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,23-06-2026 17:00,0.5
2691,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 02:00,0.5
2692,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 06:00,0.5
2693,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 12:00,1
2694,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 13:00,0.5
2695,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 14:00,1
2696,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 15:00,1.5
2697,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 16:00,2
2698,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 17:00,4
2699,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 18:00,3
2700,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 19:00,3
2701,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 20:00,4
2702,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 21:00,6
2703,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 22:00,4.5
2704,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,25-06-2026 23:00,2
2705,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,27-06-2026 09:00,0.5
2706,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 03:00,0.5
2707,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 04:00,2
2708,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 05:00,1
2709,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 06:00,2
2710,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 07:00,2.5
2711,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 08:00,1.5
2712,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 09:00,1.5
2713,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,28-06-2026 10:00,1.5
2714,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 07:00,0.5
2715,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 08:00,1
2716,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 09:00,0.5
2717,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 10:00,0.5
2718,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 11:00,0.5
2719,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 15:00,0.5
2720,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,29-06-2026 20:00,1
2721,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,01-07-2026 13:00,0.5
2722,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,01-07-2026 14:00,0.5
2723,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,01-07-2026 16:00,1
2724,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,01-07-2026 20:00,1
2725,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,02-07-2026 17:00,0.5
2726,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,05-07-2026 16:00,1.5
2727,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,05-07-2026 17:00,0.5
2728,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,05-07-2026 18:00,0.5
2729,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,05-07-2026 22:00,0.5
2730,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 06:00,0.5
2731,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 08:00,0.5
2732,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 09:00,0.5
2733,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 11:00,0.5
2734,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 13:00,0.5
2735,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,06-07-2026 22:00,0.5
2736,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,07-07-2026 08:00,0.5
2737,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,07-07-2026 13:00,0.5
2738,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,07-07-2026 17:00,0.5
2739,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 10:00,0.5
2740,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 11:00,0.5
2741,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 12:00,1
2742,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 13:00,0.5
2743,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 14:00,0.5
2744,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 15:00,1
2745,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 16:00,0.5
2746,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 17:00,1
2747,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 18:00,0.5
2748,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 19:00,1
2749,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,14-07-2026 21:00,1
2750,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 06:00,0.5
2751,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 07:00,0.5
2752,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 10:00,0.5
2753,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 11:00,0.5
2754,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 13:00,0.5
2755,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 14:00,0.5
2756,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 16:00,1
2757,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 17:00,0.5
2758,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 18:00,0.5
2759,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 19:00,0.5
2760,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 20:00,0.5
2761,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 21:00,0.5
2762,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 22:00,0.5
2763,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,15-07-2026 23:00,0.5
2764,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 00:00,0.5
2765,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 02:00,1
2766,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 04:00,1
2767,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 05:00,0.5
2768,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 06:00,0.5
2769,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 08:00,1
2770,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 11:00,0.5
2771,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 12:00,1
2772,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 13:00,1
2773,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 14:00,0.5
2774,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 15:00,1
2775,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 16:00,1
2776,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 17:00,1
2777,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 18:00,1
2778,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 20:00,1
2779,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 21:00,0.5
2780,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 22:00,0.5
2781,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,16-07-2026 23:00,1
2782,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 00:00,1
2783,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 01:00,1
2784,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 02:00,2.5
2785,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 03:00,2.5
2786,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 04:00,2.5
2787,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 05:00,2.5
2788,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 06:00,2
2789,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 07:00,2
2790,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 08:00,1.5
2791,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 09:00,1.5
2792,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 10:00,1.5
2793,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 11:00,1.5
2794,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 12:00,1
2795,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 13:00,1
2796,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 14:00,1
2797,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 15:00,0.5
2798,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 16:00,1
2799,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 17:00,0.5
2800,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 18:00,0.5
2801,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 19:00,0.5
2802,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 20:00,1
2803,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 21:00,0.5
2804,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 22:00,1
2805,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,17-07-2026 23:00,1
2806,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,18-07-2026 00:00,0.5
2807,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,18-07-2026 01:00,1
2808,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,18-07-2026 02:00,1
2809,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,18-07-2026 04:00,1
2810,Kalakthang,Arunachal SW,12,Arunachal Pradesh,242,WEST KAMENG,KALAKTANG,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.08416667,92.11027778,18-07-2026 06:00,0.5
