SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
33224,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 09:00,5
33225,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 10:00,5
33226,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 11:00,5
33227,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 13:00,5
33228,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 14:00,5
33229,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 15:00,5
33230,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 21:00,7.5
33231,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,19-06-2022 23:00,22.5
33232,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,20-06-2022 12:00,8
33233,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,20-06-2022 15:00,8.5
33234,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,20-06-2022 17:00,8.5
33235,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,20-06-2022 18:00,8.5
33236,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,20-06-2022 21:00,8.5
33237,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 00:00,8.5
33238,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 01:00,8.5
33239,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 02:00,8.5
33240,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 08:00,0.5
33241,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 11:00,0.5
33242,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 12:00,0.5
33243,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 15:00,0.5
33244,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 16:00,0.5
33245,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 18:00,0.5
33246,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,21-06-2022 22:00,0.5
33247,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,22-06-2022 02:00,0.5
33248,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,22-06-2022 03:00,0.5
33249,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 10:00,0.5
33250,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 13:00,0.5
33251,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 14:00,0.5
33252,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 18:00,0.5
33253,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 19:00,0.5
33254,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,25-06-2022 22:00,0.5
33255,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,26-06-2022 01:00,0.5
33256,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,26-06-2022 02:00,0.5
33257,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,26-06-2022 03:00,0.5
33258,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,26-06-2022 23:00,0.5
33259,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 01:00,1
33260,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 05:00,1
33261,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 06:00,1
33262,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 09:00,1
33263,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 10:00,1
33264,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 12:00,1
33265,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 13:00,1
33266,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 16:00,1
33267,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 19:00,1
33268,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 20:00,1
33269,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,27-06-2022 23:00,1
33270,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 00:00,1
33271,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 01:00,6.5
33272,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 03:00,9
33273,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 09:00,6
33274,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 13:00,6
33275,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 17:00,6
33276,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 22:00,6.5
33277,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,28-06-2022 23:00,6.5
33278,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 02:00,7.5
33279,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 03:00,7.5
33280,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 09:00,44.5
33281,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 10:00,60.5
33282,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 11:00,61
33283,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 13:00,62
33284,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,29-06-2022 18:00,62
33285,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 04:00,6
33286,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 05:00,7
33287,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 07:00,7
33288,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 10:00,39
33289,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 12:00,44
33290,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 13:00,44
33291,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 15:00,44
33292,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 20:00,44
33293,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 21:00,44
33294,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 22:00,44
33295,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,30-06-2022 23:00,44
33296,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,01-07-2022 01:00,44
33297,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,01-07-2022 02:00,44
33298,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,01-07-2022 03:00,44
33299,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,02-07-2022 21:00,9
33300,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,02-07-2022 23:00,10
33301,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,03-07-2022 01:00,10.5
33302,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,03-07-2022 02:00,10.5
33303,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 02:00,8.5
33304,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 03:00,8.5
33305,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 15:00,0.5
33306,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 16:00,0.5
33307,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 17:00,0.5
33308,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 18:00,0.5
33309,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 20:00,0.5
33310,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 22:00,70.5
33311,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,04-07-2022 23:00,83.5
33312,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 00:00,105
33313,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 01:00,107.5
33314,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 02:00,107.5
33315,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 03:00,107.5
33316,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 15:00,0.5
33317,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 16:00,0.5
33318,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 17:00,0.5
33319,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 18:00,0.5
33320,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 19:00,0.5
33321,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 20:00,0.5
33322,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 21:00,0.5
33323,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 22:00,0.5
33324,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,05-07-2022 23:00,0.5
33325,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,06-07-2022 00:00,0.5
33326,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,06-07-2022 01:00,0.5
33327,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,06-07-2022 02:00,0.5
33328,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,06-07-2022 03:00,0.5
33329,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,07-07-2022 21:00,21
33330,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,07-07-2022 22:00,42
33331,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,07-07-2022 23:00,43
33332,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 00:00,43.5
33333,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 01:00,43.5
33334,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 02:00,43.5
33335,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 12:00,1.5
33336,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 15:00,1.5
33337,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,08-07-2022 16:00,2.5
33338,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 03:00,19.5
33339,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 04:00,2.5
33340,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 07:00,31.5
33341,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 09:00,32.5
33342,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 14:00,32.5
33343,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 15:00,32.5
33344,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 16:00,32.5
33345,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 17:00,32.5
33346,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 18:00,32.5
33347,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 19:00,32.5
33348,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,09-07-2022 22:00,32.5
33349,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,10-07-2022 00:00,32.5
33350,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,10-07-2022 01:00,32.5
33351,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 09:00,7.5
33352,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 10:00,7.5
33353,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 11:00,7.5
33354,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 12:00,7.5
33355,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 13:00,7.5
33356,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 14:00,7.5
33357,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 15:00,7.5
33358,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 16:00,7.5
33359,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 17:00,7.5
33360,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 18:00,7.5
33361,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 19:00,7.5
33362,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 20:00,7.5
33363,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 21:00,7.5
33364,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 22:00,7.5
33365,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,11-07-2022 23:00,8.5
33366,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,12-07-2022 00:00,9.5
33367,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,12-07-2022 01:00,50.5
33368,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,12-07-2022 02:00,57.5
33369,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,12-07-2022 03:00,59
33370,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 07:00,3
33371,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 08:00,3
33372,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 09:00,3
33373,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 12:00,3
33374,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 15:00,3
33375,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 20:00,3
33376,Marchula,CWC,5,Uttarakhand,45,Almora,ALMORA,-,-,Ganga,Ganga,Ramganga,-,-,Ramganga,29.60611111,79.09277778,13-07-2022 21:00,3
