SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
43011,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 18:00,0.5
43012,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 18:00,271.5
43013,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 19:00,266
43014,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 21:00,258
43015,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 22:00,256.5
43016,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 23:00,0.5
43017,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,15-01-2025 23:00,253
43018,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 00:00,253.5
43019,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 01:00,252
43020,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 02:00,253
43021,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 03:00,253
43022,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 04:00,254
43023,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 05:00,255
43024,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 06:00,0.5
43025,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 06:00,258
43026,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 08:00,272
43027,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 10:00,287.5
43028,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 11:00,298.5
43029,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 12:00,304
43030,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 13:00,0.5
43031,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 13:00,0.5
43032,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 14:00,327
43033,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 15:00,304
43034,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 16:00,285
43035,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 17:00,276
43036,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 18:00,270
43037,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 19:00,266.5
43038,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 20:00,262
43039,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 21:00,0.5
43040,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 21:00,258.5
43041,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,16-01-2025 23:00,253
43042,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 00:00,254
43043,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 01:00,253.5
43044,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 02:00,253
43045,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 03:00,254.5
43046,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 04:00,253.5
43047,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 05:00,254.5
43048,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 06:00,258
43049,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 07:00,0.5
43050,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 07:00,263.5
43051,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 08:00,268
43052,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 09:00,273.5
43053,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 10:00,283
43054,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 13:00,313
43055,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 14:00,314.5
43056,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 15:00,304.5
43057,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 17:00,282
43058,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 18:00,276.5
43059,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 19:00,0.5
43060,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 19:00,0.5
43061,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 20:00,269.5
43062,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 21:00,266
43063,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 22:00,261.5
43064,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,17-01-2025 23:00,259
43065,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 00:00,255.5
43066,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 01:00,257
43067,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 02:00,257.5
43068,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 03:00,257.5
43069,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 06:00,260
43070,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 08:00,0.5
43071,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 10:00,290
43072,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 11:00,296.5
43073,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 12:00,308.5
43074,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 13:00,315
43075,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 14:00,322
43076,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 15:00,307
43077,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 16:00,290
43078,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 19:00,269.5
43079,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 20:00,0.5
43080,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 21:00,263
43081,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,18-01-2025 22:00,260
43082,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 01:00,260.5
43083,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 03:00,257.5
43084,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 04:00,257
43085,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 05:00,258.5
43086,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 06:00,262
43087,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 07:00,268.5
43088,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 09:00,0.5
43089,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 09:00,278.5
43090,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 11:00,298.5
43091,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 12:00,307.5
43092,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 13:00,314
43093,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 14:00,325
43094,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 16:00,290
43095,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 17:00,281
43096,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 18:00,275.5
43097,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 19:00,270.5
43098,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 20:00,267
43099,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 22:00,0.5
43100,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 22:00,260.5
43101,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,19-01-2025 23:00,257.5
43102,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 00:00,259
43103,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 01:00,261
43104,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 02:00,259.5
43105,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 03:00,259
43106,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 07:00,272
43107,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 08:00,279
43108,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 09:00,283
43109,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 10:00,287.5
43110,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 11:00,0.5
43111,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 11:00,304
43112,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 12:00,307
43113,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 13:00,316.5
43114,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 16:00,291.5
43115,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 19:00,276
43116,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 20:00,269.5
43117,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 21:00,266
43118,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 22:00,266.5
43119,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,20-01-2025 23:00,265.5
43120,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 00:00,264.5
43121,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 01:00,0.5
43122,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 01:00,0.5
43123,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 02:00,262
43124,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 04:00,261.5
43125,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 05:00,262
43126,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 07:00,268
43127,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 09:00,277.5
43128,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 11:00,301.5
43129,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 12:00,309.5
43130,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 13:00,319.5
43131,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 14:00,0.5
43132,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 14:00,0.5
43133,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 15:00,302
43134,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 16:00,291
43135,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 17:00,285
43136,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 18:00,284
43137,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,21-01-2025 19:00,283
43138,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 04:00,0.5
43139,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 04:00,272
43140,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 05:00,270.5
43141,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 07:00,279.5
43142,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 08:00,285
43143,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 09:00,294
43144,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 10:00,305.5
43145,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 12:00,328.5
43146,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 14:00,322
43147,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 16:00,304.5
43148,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 17:00,0.5
43149,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 17:00,0.5
43150,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 19:00,291.5
43151,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,22-01-2025 20:00,288
43152,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 02:00,281
43153,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 05:00,278
43154,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 07:00,283.5
43155,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 09:00,307
43156,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 11:00,313
43157,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 12:00,311
43158,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 13:00,304.5
43159,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 14:00,303
43160,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 15:00,300.5
43161,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 16:00,296
43162,Manga -AWS,Arunachal SW,12,Arunachal Pradesh,241,UPPER SUBANSIRI,-,-,-,-,-,-,-,-,-,28.10050000,94.14400000,23-01-2025 17:00,0.5
