_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
4620,4620,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-07-2020 17:30,0.1
4621,4621,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-07-2020 19:30,1.5
4622,4622,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-07-2020 20:30,1.3
4623,4623,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,30-07-2020 00:30,0.1
4624,4624,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,30-07-2020 10:30,0.2
4625,4625,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,30-07-2020 12:30,0.1
4626,4626,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,30-07-2020 13:30,0.2
4627,4627,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,30-07-2020 15:30,0.2
4628,4628,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 05:30,0.1
4629,4629,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 06:30,0.2
4630,4630,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 07:30,0.8
4631,4631,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 08:30,0.6
4632,4632,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 09:30,0.8
4633,4633,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 10:30,0.1
4634,4634,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 11:30,1.3
4635,4635,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 12:30,0.4
4636,4636,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 13:30,0.2
4637,4637,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 15:30,0.3
4638,4638,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 16:30,0.1
4639,4639,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 20:30,0.2
4640,4640,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 21:30,0.7
4641,4641,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,31-07-2020 22:30,0.6
4642,4642,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 00:30,0.6
4643,4643,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 01:30,2.7
4644,4644,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 02:30,3.8
4645,4645,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 03:30,0.7
4646,4646,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 04:30,0.2
4647,4647,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 07:30,0.2
4648,4648,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 08:30,0.3
4649,4649,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,01-08-2020 09:30,0.1
4650,4650,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,03-08-2020 00:30,1
4651,4651,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,03-08-2020 01:30,2.8
4652,4652,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,03-08-2020 04:30,0.1
4653,4653,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,04-08-2020 21:30,0.4
4654,4654,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,04-08-2020 22:30,0.1
4655,4655,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 01:30,1
4656,4656,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 02:30,0.2
4657,4657,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 18:30,2.5
4658,4658,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 19:30,8.2
4659,4659,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 20:30,2.7
4660,4660,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,05-08-2020 23:30,4.4
4661,4661,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 00:30,0.4
4662,4662,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 01:30,0.8
4663,4663,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 02:30,0.6
4664,4664,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 03:30,0.1
4665,4665,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 05:30,0.1
4666,4666,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 15:30,1.8
4667,4667,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 16:30,4.2
4668,4668,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 17:30,0.8
4669,4669,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 18:30,0.4
4670,4670,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,06-08-2020 19:30,0.4
4671,4671,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,07-08-2020 00:30,0.1
4672,4672,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,07-08-2020 05:30,0.1
4673,4673,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,07-08-2020 06:30,0.2
4674,4674,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,08-08-2020 19:30,0.3
4675,4675,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,08-08-2020 20:30,0.2
4676,4676,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,08-08-2020 21:30,0.3
4677,4677,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,08-08-2020 22:30,0.4
4678,4678,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,08-08-2020 23:30,0.2
4679,4679,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 00:30,0.4
4680,4680,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 01:30,0.2
4681,4681,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 07:30,0.7
4682,4682,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 08:30,0.4
4683,4683,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 09:30,0.6
4684,4684,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 10:30,1.1
4685,4685,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,09-08-2020 11:30,0.1
4686,4686,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,10-08-2020 22:30,0.1
4687,4687,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 00:30,0.1
4688,4688,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 07:30,0.2
4689,4689,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 17:30,0.3
4690,4690,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 18:30,0.2
4691,4691,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 21:30,0.4
4692,4692,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,11-08-2020 22:30,0.1
4693,4693,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 00:30,0.1
4694,4694,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 01:30,0.6
4695,4695,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 02:30,0.5
4696,4696,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 04:30,0.1
4697,4697,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 05:30,0.1
4698,4698,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 06:30,0.1
4699,4699,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 07:30,0.4
4700,4700,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 08:30,0.6
4701,4701,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 09:30,0.3
4702,4702,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 10:30,0.1
4703,4703,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 13:30,0.3
4704,4704,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 14:30,0.1
4705,4705,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,12-08-2020 15:30,0.1
4706,4706,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 00:30,2.7
4707,4707,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 01:30,0.9
4708,4708,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 02:30,0.8
4709,4709,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 03:30,0.5
4710,4710,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 05:30,0.4
4711,4711,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,13-08-2020 06:30,0.1
4712,4712,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,14-08-2020 22:30,0.1
4713,4713,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,15-08-2020 01:30,0.3
4714,4714,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,15-08-2020 02:30,0.2
4715,4715,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,15-08-2020 03:30,0.1
4716,4716,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 02:30,0.1
4717,4717,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 18:30,0.4
4718,4718,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 19:30,0.6
4719,4719,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 20:30,1.7
4720,4720,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 21:30,0.7
4721,4721,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,16-08-2020 22:30,0.3
4722,4722,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,17-08-2020 01:30,0.1
4723,4723,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,19-08-2020 13:30,0.2
4724,4724,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,19-08-2020 14:30,0.1
4725,4725,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,19-08-2020 15:30,0.2
4726,4726,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 05:30,0.1
4727,4727,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 07:30,0.1
4728,4728,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 08:30,0.1
4729,4729,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 09:30,0.1
4730,4730,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 10:30,0.1
4731,4731,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 14:30,0.7
4732,4732,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 15:30,0.6
4733,4733,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 21:30,0.2
4734,4734,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,20-08-2020 22:30,0.4
4735,4735,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 00:30,3.7
4736,4736,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 01:30,2.2
4737,4737,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 02:30,1.3
4738,4738,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 03:30,2.2
4739,4739,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 10:30,0.1
4740,4740,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 14:30,0.1
4741,4741,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 17:30,0.2
4742,4742,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 18:30,0.5
4743,4743,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,21-08-2020 19:30,0.1
4744,4744,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,23-08-2020 02:30,0.2
4745,4745,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,23-08-2020 04:30,0.2
4746,4746,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,23-08-2020 22:30,0.1
4747,4747,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,24-08-2020 21:30,0.3
4748,4748,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,25-08-2020 00:30,0.1
4749,4749,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,25-08-2020 01:30,0.5
4750,4750,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,25-08-2020 02:30,0.3
4751,4751,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,26-08-2020 22:30,0.1
4752,4752,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,27-08-2020 01:30,1.5
4753,4753,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,27-08-2020 02:30,0.4
4754,4754,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,27-08-2020 05:30,0.1
4755,4755,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,27-08-2020 06:30,0.1
4756,4756,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,27-08-2020 10:30,0.1
4757,4757,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-08-2020 17:30,0.2
4758,4758,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-08-2020 18:30,0.1
4759,4759,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-08-2020 19:30,0.1
4760,4760,Reshi,CWC,11,Sikkim,227,NAMCHI,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,-,Rangit,27.22555556,88.30444444,29-08-2020 21:30,0.3
